ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german,gpt-4o_long,gpt-4o_medium,gpt-4o_short,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german,Qwen2.5:3B_short,Qwen2.5:3B_medium,Qwen2.5:3B_long,Qwen2.5:3B_long-german,Qwen2.5:7B_short,Qwen2.5:7B_medium,Qwen2.5:7B_long,Qwen2.5:7B_long-german,Qwen2.5:32B_short,Qwen2.5:32B_medium,Qwen2.5:32B_long,Qwen2.5:32B_long-german
3408,"Von Toasten ging man zu fröhlicheren Liedern über, kurz, es herrschte bald große Heiterkeit und eine recht schwüle Atmosphäre im Zimmer.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3409,"K. drehte sich um, er hörte gar nichts Besonderes, auch die anderen schienen nichts zu hören, aber die Wirtin lief auf den Fußspitzen mit großen Schritten zu der Tür im Hintergrund, die in den Hof führte, blickte durchs Schlüsselloch, wandte sich dann zu den anderen mit aufgerissenen Augen, erhitztem Gesicht, winkte sie mit dem Finger zu sich, und nun blickten sie abwechselnd durch, der Wirtin blieb zwar der größte Anteil, aber auch Pepi wurde immer bedacht, der Herr war der verhältnismäßig Gleichgültigste.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3410,Am liebsten hätte sie ihren Muff mit ins Bett genommen.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3411,"Der Weg führte weit aus dem Zentrum der Stadt nach Nordost, allmählich in dunkle und wie völlig ausgestorbene Gegenden.",nein,0,,,,set_9_gt,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False
3412,"Aber einer plötzlichen Eingebung folgend, nannte sie einen Namen als den ihren, den sie nie geführt, als Wohnort eine kleine Stadt, in der sie nie geweilt, und teilte ihrem Gatten einen Beruf zu, den jener niemals ausgeübt hatte.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3413,Das leuchtend Menschliche in dem Künstlertum dieses Waldbauern- und Berghöhendichters ist sein unsterblich Teil.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3414,"""Und das Mädel klappte gehorsam die Augen zu... Resolut warf Frau Magei einen Rock über und ging mit dem Licht in der Hand auf den Vorplatz hinaus, an die Tür des Logierenden:""Sörensen,"" rief sie; und sie pfiff in diesem Augenblick auf die ganze priesterliche Würde.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3415,"Ich störe dich nicht, ich setze mich still ins Nebenzimmer und lasse nur die Tür ein ganz klein wenig offen!",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
3417,"Darüber spottete sogar Luise bisweilen ein wenig, wenn sie ihrem Bruder Georg schrieb, daß sie mit""den Hühnern und Kickerikis"" zu Bett ginge und mit""Höchstdenselben"" wieder aufstünde.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3419,"Die vier andalusischen Rapphengste in blitzendem Silbergeschirr und Sielen aus echt japanischem Lackleder flogen wie weiße Möven durch die Straßen Berlins, jenes großen modernen Babels, wo die Tugend neben dem Laster wohnt und die Konzerthalle neben dem Kriminalgebäude klingt, wo die Lokomotive der Stadtbahn in die Sonntagsruhe pfeift und das Auge des Gesetzes wacht.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3420,Das Keuchen seines alten Motors gab eine melancholische Begleitung zu dem Quietschen der Reifen auf der nassen Straße.,nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3421,"In acht Tagen sollte Pestels Schiff nach Kapstadt auslaufen, also war nicht mehr viel Zeit zu verlieren; erst im nächsten Winter, im Mai, glaubte er wieder in Argentinien sein zu können.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3423,"Am Fenster oben war der dunkle runde Kopf verschwunden, und die Trümmer standen wieder lautlos und unheimlich.",nein,0,,,,set_9_gt,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True
3424,"""Siehst du wohl, daß er keine Macht über uns hat"", triumphierte Löwenberg;""aber rächen will er sich, das ist klar.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3425,"Als sie allein waren, erzählte er, welchen Platz er für Florent gefunden habe.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3426,"""""Ich bin doch ganz richtig durch die Tür hereingekommen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3427,"Saschakomisch ernst, bleibt in der Mitte des Zimmers stehen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3428,"Aus Wolkengluten erhebt sich neu Eine junge Welt; Purpur umsäumte Nebelberge, Wollen Riesenleiber gebären die goldenen Ströme brechen sich Bahn, Fließen aus dichtem Wolkenhimmel Durch die abendklaren Lüfte Nieder zu der stillen Erde.",nein,0,,,,set_9_gt,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True
3429,"Dort wand sich der idyllische Fluß, hier durchschritt er einen hellgrünen Park mit Tulpenbeeten und Gänseblümchen im Grase, mit Hängeweiden und herrlichen Buchen, und er wanderte wie auf einer ganz andren Erde.",nein,0,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True
3430,"Renée hatte in Venedig, jener traumhaft schönen Stadt, ein neues Leben begonnen, ein Leben nach ihrer Wahl, an dem er nie teil haben konnte; statt seiner würden Romeo und seine seidene Leiter früher oder später ihre Phantasie beschäftigen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3431,Beide Hände streckte er den Brüdern an den blütenüberregneten Tischen unter Gottes freiem Himmel hin.,nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3432,"""Zu Hirschberg lag ich mit Eifer den Studiis ob, ward dabei mitnichten ein Stubenhocker.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3434,"Nur das Gastzimmer bekommt er nicht, denn da stelle ich aus.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3435,"Sie wußte, daß darunter sich nur der Segensgott Erechtheus berge.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3436,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",ja,1,,,,set_9_gt,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3438,Das seitwärts im Freien stehende Bataillon Waldersee der Gardefüsiliere mußte sich freilich im Hohlweg nach Chlum vor dem schrecklichen Kreuzfeuer von kaiserlichen Batterien bergen.,nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3439,Da Sie gestern auch abends nicht zu Tische kamen – mittags waren Sie ja anderweitig versagt – ist Ihr Platz neben mir besetzt worden durch den halbtauben Major.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3440,"In ihrem Hotelzimmer war es schwül und roch nach dem Parfüm, das sie im Japanbazar gekauft hatte.",ja,1,,,,set_9_gt,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True
3442,"Aeltere und alte Herren dieser Kreise waren wüthend, wenn sie eine ältliche Dame zu Tisch führen mußten.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3443,"Der Vicomte feuerte noch zwei Schüsse in die Luft, bevor er mit 43 einem wilden Satz über die Bar sprang, durch die dahinter befindliche Tür und durch das Fenster, das vom Nebenraum aus auf den Hof führte.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3444,"So trauert die Erde um die gemähte Feldfrucht, die bei der Wintersaat in den Boden versenkt wird, um im Frühling aufzuerstehen, so sehnt sich ein treues Herz in der Zeit der Trennung, bis es mit der Geliebten wieder vereint ist, so beklagen wir unsere Toten, bis sich die Seele ihrer Auferstehung – an sie zu glauben ist der Zweck des Mysteriums – vergewissert.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3445,"Die Gedanken verschwimmen ihr.... Ja, und er ist dran schuld, er hat sie dazu gemacht, er hat sie einmal genommen wie eine von der Straße – und dann fort mit dir!...",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3446,"Es waren insgesamt sechzig, zu beiden Seiten eines Ganges gelegen; sie waren etwas bequemer als die alten, obgleich nach wie vor nur mit einem schmalen Eisenbett, einem großen Schrank und einem kleinen Nußbaumtisch möbliert.",nein,0,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3447,"Er stand am Fenster, blickte in die Nacht hinaus und sagte langsam und bedächtig:""Gut, du sollst es haben.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3448,"Von der ABC-Straße, der Altböterstraße bis zum Markt hörte man die Trommeltöne.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3449,"Das war ungeweihte Erde, in die man Selbstmörder und ungetaufte Kinder legt.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3450,"fragte jetzt Waldburg, nachdem er auf ihre Einladung hin in einem der bequemen Klubsessel Platz genommen hatte.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3451,"""Halfred stand mit einem Seufzer auf, nahm den Becher aus Hartviks Hand und goß den Wein langsam auf das Aschengrab: die Erde sog ihn gierig ein.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3452,Fordern wir für seinen Sohn – die Stadt Marienburg.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3453,An diesem Tisch sitzen zwei vermummte Mönche (Marten und Nils) und trinken Bier.,nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
3454,"Das hat nicht genug an einem Mann und dem vielen Geld und an allem, das muß noch einem armen Mädel ihren Geliebten abspenstig machen...""""Um Gottes willen... was haben Sie... Sie irren sich..."", stammelte Frau Irene und machte einen linkischen Versuch durchzuwischen, aber die Person pfropfte ihren massigen Körper breit in die Tür und keifte ihr grell entgegen:""Nein, ich irre mich nicht... ich kenne Sie... Sie kommen von Eduard, meinem Freund... Jetzt habe ich Sie endlich einmal erwischt, jetzt weiß ich, warum er so wenig Zeit für mich in der letzten Zeit hat... Wegen Ihnen also... Sie gemeine...!",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3455,"Es kommt eine Zeit, die wird jeden auf seinen Platz stellen, und jede Leistung willkommen heißen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3456,"""Ich habe von dieser Stadt noch nie gehört.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3457,"""Haben Sie nur keine Angst, meine Liebe, meine beiden sind auf Blaublindheit erzogen, die stürzen nicht ans Fenster, wenn einer in zweierlei Tuch vorübergeht.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3459,"Jetzt kannte ich bereits ausgezeichnet das ganze öde Feld sowie alles Gestrüpp und Steppengras, das darauf wuchs, ebenso die nächsten Straßen und Gäßchen, den Weg zum Fluß... Eines Abends hatte meine Mutter viel zu tun und vergaß, mich vom Abendunterricht abholen zu lassen.",Teilsatz,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3460,"Aber auch vom theoretischen Standpunkte ist doch klar: So gut wie eine Pflanze zu ihrer Entwicklung einen geeigneten Nährboden haben muß, so gut wie ein transzendentaler Geist nicht aus der freien Luft sich seinen Körper organisieren kann, sondern des Mutterschoßes bedarf, ebensogut kann auch der Metalleib des Lampengeistes nur in der geeigneten Umgebung erzeugt werden.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3461,"Herrlich war diese Frau, diese Mutter anzusehen, eine wahre Gäatochter, Urstamm der Erde, gesunde, blühende Frucht des französischen Volkes, und man hätte sie umarmen können, diese Treffliche, für ihre schmetternde, heitere, sorglose Freude.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3462,"""Sie sah sich um, eine Flucht durch die Tür war, ohne gesehen zu werden, nicht mehr möglich.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3464,"Das Schiff des Gifthändlers war am""Platz der Fremden"" vor Anker gegangen, und wir mußten an ihm vorüber um nach dem Bureau des Hafenmeisters zu kommen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,"Sam ergriff dieselbe mit zwei Fingern, leise, sanft, um ihr ja nicht wehe zu thun, zog sie an diejenige Stelle seines Pelzes, unter welcher er sein Herz wußte, und antwortete in überfließendem Gefühl:""Miß, habe ich Euch nicht bereits gesagt, daß ich mich für Euch mit allen Indsmen der Erde herumhauen würde?",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3466,"I. Sobald Gisela sich in stiller Kemenate aus den Armen des Bräutigams gelöst hatte, beschied sie ihren Sohn zu sich: aber Ernst, Werner und alle schwäbischen Ritter hatten die Stadt verlassen: tief betroffen ließ die Mutter das den König wissen: der lachte:""Eilt es ihm nicht, Herzog zu werden – ich kann's abwarten.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3467,"Und in der Nacht zogen sie, Lieder singend, durch die erschrockenen Straßen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3468,"Bald darauf finde ich ihn ausgestreckt auf dem Ruhebett, und er hat neben sich auf dem Tisch einen offenen Brief liegen.",nein,0,,,,set_9_gt,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False
3469,"Sie sahen den Lichtschein über der Stadt, und noch immer lag sie in seinem Arm.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3470,"Schaute man durch die offene Tür in die Schneiderhütte, so sah man ein niedriges Zimmerchen, dessen Wände mit Modebildern besteckt waren; mehrere Chinesen sassen darin, eifrig nähend an Herren- und Damenkleidern; in einem Winkel lag ein Haufen englischer Stoffe, die zu""Nummer-Eins""-Kostümen verarbeitet, von der Pekinger europäischen jeunesse dorée bei den Frühlings- oder Herbst-Rennen eingeweiht wurden.",Teilsatz,0,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True
3471,"Falk saß im Wohnzimmer am Fenster – Melys Lieblingsplatz, und faßte den Vorsatz, an sie zu denken, oder von ihr zu träumen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3472,"Und die Hypothek für den Bauplatz – –""""Ach, ich dachte, es sei gerade deine Eigenart, zwar nicht mit nichts anzufangen, so doch es dahin zu bringen, daß du mit nichts endest.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3473,"Das Wagstück, den Sockel zu durchschneiden, war hier am rechten Platze, denn da der Tempel am Berge liegt, so hätte die Treppe, die zu ihm hinaufführte, viel zu weit vorgelegt werden müssen und würde den Platz verengt haben.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
3474,Die Tür war mit Tannenreisig geschmückt.,nein,0,,,,set_9_gt,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False
3475,"Auf dem flachen Dache des Palastes stehend, blickte das sinnliche Kind hinab auf die Straße, und sobald es einen schönen Jüngling erblickte, gab es den Sklaven Befehl, ihn heimlich nachts in ihr Schlafgemach zu führen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3476,– Wenn ich heimlich in mein Zimmer kommen kann – dachte er endlich – bin ich gerettet.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3477,"""Wirklich sah ich die Spitzen und Vorsprünge der Berge förmlich mit wilden Ziegen bedeckt.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False
3478,"Ich habe mich für den Fall entschlossen, sofort wieder zum Militär einzurücken, und die Lektionen, die ich den Rekruten auf dem Exerzierplatze zu erteilen habe, wird mir Ihr Herr Papa nicht streitig machen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3479,"Doch bat er, man möge um guter Nachbarschaft willen den Forstwart wieder freigeben, er – der Graf – mache seinerseits ja auch von dem verletzten Wildbann kein weiteres Aufheben, und damit die Stadt erkenne, wie freundlich er gesinnt, so schicke er dem hohen Rate anbei einen Hirsch, den er selber erlegt habe und der mindestens ebenso gut sei, als der von dem Hunde gejagte und nicht erlegte, nebst einem Fäßlein Bacharacher, damit auch der Trunk zum Schmaus nicht fehle.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3480,"Sein Rauschen und Rieseln war ohne Ende, ob er nun im Frühling, wenn der Schnee in den Bergen schmolz mit trüber Fluth und mit stärkerem Brausen einhertobte, ob er im Sommer grünlich und glasklar zwischen bemoosten Felsblöcken plätscherte, ob er im Herbste die Fülle der gelben Blätter mit sich führte und in seinen stillen Buchten anhäufte, oder ob er im Winter fast schwärzlich und dampfend durch Eis und Schnee dahinging.",nein,0,,,,set_9_gt,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False
3481,"Er setzte sich an den Tisch, griff nach dem Löffel, schob aber bald das Töpfchen von sich.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3483,"""Der Kurfürst trat an das Fenster und schaute zu den Sternen hinauf.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3484,"Fräulein Reder gelangte, ungesehen von den Argusaugen der Stiefmutter, in die Kammer und das Bett, in dem sie lange wach lag und weinte.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3485,"Neulich hätte sie mir beinahe die Augen ausgekratzt, weil ich in ihrem Schlafzimmer ein Buchsbaumzweiglein bemerkt hatte und sie fragte, was sie mit diesem kleinen Besen ausfege?...",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3486,"Was meinen Sie, das, was nun noch darauf lag, rückt auf den Platz seiner Vorgänger.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3487,"Als sie die Straße erreichten, blieb der Baron stehen und fragte den Maler:""Sind Sie für heute Abend irgendwo engagirt?""""Nein.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3488,"Der Regen verhüllte die Felder, zerstäubte den Rauch über den vereinzelten Hütten, zermahlte mit unendlicher, feiner Geduld alles Feste, auf das er traf, den Kalkstein, der hier und dort wie weißer Zahn aus der schwarzen Erde wuchs, die zersägten Stämme an den Rändern der Straße, die aufeinandergeschichteten, duftenden Bretter vor dem Eingang zur Sägemühle, auch das Kopftuch Deborahs und die wollenen Decken, unter denen Menuchim begraben lag.",ja,1,,,,set_9_gt,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3489,"Ich hoffe aber dennoch, daß dieser unser vorzügliche Scheik der Haddedihn heut noch einmal in die Stadt gehen wird, um den Fleischer zu besuchen, da es leicht geschehen könnte, daß morgen nichts Gutes mehr dort zu finden ist!",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3490,"Flink ließ er sich auf die Erde gleiten und rannte davon, mit schlagenden Armen die Immen scheuchend.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3491,"Ich öffnete ein Fenster, welches im Dunkeln lag, und stieg hinaus.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3492,"Dann ging er trotz des Regens durch den Fontainengarten, guckte nach Licht aus und lächelte, als zwei Fenster gelblich ins Dunkel schimmerten.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3494,"Andreas Berg war der einzige, der große Lust hatte zu mucksen; denn die Geschichte mit dem Bürgermeister war ihm doch etwas stark.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3495,"Einige große weiche Stühle, ein Rauchtischchen beim Diwan und ein Schachtischchen am Fenster ergänzten die Einrichtung des Zimmers.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3496,Am Nachmittag half Agathon ein Zimmer für Gedalja instand setzen; für die nächsten Wochen war dem Alten eine elende Kammer zwischen Hof und Hühnerstall überlassen worden.,nein,0,,,,set_9_gt,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3497,Sie geht lautlos über den tiefen Teppich und setzt sich dem jungen Mann gegenüber ans Fenster.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
3498,"""Sieh doch auf und sieh aus dem Fenster!",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3499,"Während er wieder einschlief, erschien es ihm immer deutlicher als recht und natürlich, daß in Zeiten der Erneuerung wie dieser, wo das Wunderbare auf allen Straßen des Erdteils herumlief, kein großes Geheimnis sich klein genug machen könne, um den verwirrten Menschen wenigstens eine Ahnung vom Sinn des Geschehens zu vermitteln... wie damals... vor langer Zeit in jenem fernen Land... und später... Wie immer, wenn der Herrgott den Menschen wieder einmal einen Ruck gab!",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3500,"""Und alsdann begann die weiße, aber noch umtunliche Haushälterin und Stubenmagd mit den zwei andern Mägden den Tisch zu decken und die räumliche Stube in einen heimeligen Festsaal zu verwandeln.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3501,In der Mitte des Zimmers stand ein ungewöhnlich großer Tisch.,ja,1,,,,set_9_gt,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True
